Time,Rain Rate (mm/hr),Attenuation (dB)
7.51232000,0.54451657,2.01907980
7.51260000,0.54088395,2.32677860
7.51288000,0.57170518,2.17190450
7.51316000,0.57606620,2.13153470
7.51344000,0.53926838,2.19414940
7.51372000,0.50634154,2.17382170
7.51400000,0.52407188,2.25740440
7.51428000,0.51321395,2.31281300
7.51456000,0.52235389,2.02248050
7.51484000,0.57041102,2.18377980
7.51512000,0.58520186,2.18351140
7.51540000,0.59228008,2.31540320
7.51568000,0.56064781,2.20466210
7.51596000,0.54466750,2.22556710
7.51624000,0.58731213,2.09652240
7.51652000,0.57905045,2.16058190
7.51680000,0.58586901,2.13357790
7.51708000,0.57912809,2.03132120
7.51736000,0.60495317,2.20930540
7.51764000,0.57120661,2.11844810
7.51792000,0.54967877,2.19128500
7.51820000,0.56508234,2.25316580
7.51848000,0.56542592,2.19537700
7.51876000,0.52931232,2.26560110
7.51904000,0.56084764,2.13222430
7.51932000,0.53828284,2.07963260
7.51960000,0.52018389,2.20466210
7.51988000,0.49531777,2.12430790
7.52016000,0.46569411,2.19402150
7.52044000,0.50335311,2.18187500
7.52072000,0.52375596,2.21176150
7.52100000,0.54269871,2.04138690
7.52128000,0.53727951,2.16591060
7.52156000,0.51294619,1.99515460
7.52184000,0.50949311,2.21928430
7.52212000,0.50060817,2.11954590
7.52240000,0.52036011,2.18009800
7.52268000,0.49609157,2.05186290
7.52296000,0.48215059,2.13018120
7.52324000,0.47296545,2.21558670
7.52352000,0.44865706,2.03268440
7.52380000,0.43653638,2.08944170
7.52408000,0.42626637,2.10795610
7.52436000,0.42392768,2.13330970
7.52464000,0.42430732,2.23322030
7.52492000,0.41528501,2.26314190
7.52520000,0.41832821,2.29214830
7.52548000,0.43139976,2.11272950
7.52576000,0.43598826,2.12922350
7.52604000,0.42503220,2.11013850
7.52632000,0.43323087,2.10537810
7.52660000,0.44709310,2.12281410
7.52688000,0.47882713,2.17231350
7.52716000,0.47293860,2.09474890
7.52744000,0.45049591,2.15553490
7.52772000,0.42724341,2.10564610
7.52800000,0.43376151,2.27846270
7.52828000,0.41123392,2.05009130
7.52856000,0.43999047,2.13085790
7.52884000,0.46953067,2.27121160
7.52912000,0.50996189,2.16344420
7.52940000,0.52043390,2.03472290
7.52968000,0.51080849,2.25658480
7.52996000,0.50549761,2.17108650
7.53024000,0.52645258,1.98265610
7.53052000,0.53727951,2.14203240
7.53080000,0.56465298,2.11695450
7.53108000,0.58900817,2.02846750
7.53136000,0.56042839,2.29296860
7.53164000,0.52354191,2.21435850
7.53192000,0.51217169,2.27860360
7.53220000,0.54341465,2.26451240
7.53248000,0.55507738,2.13590200
7.53276000,0.52921012,2.11832040
7.53304000,0.51218118,2.08194120
7.53332000,0.53689487,2.12581440
7.53360000,0.56549303,2.18555690
7.53388000,0.54848809,2.07840830
7.53416000,0.52827756,2.11599720
7.53444000,0.53477767,2.11272950
7.53472000,0.50912527,2.11354640
7.53500000,0.51300147,2.07595960
7.53528000,0.52115729,2.14940270
7.53556000,0.53749470,2.11095540
7.53584000,0.53105779,2.21982170
7.53612000,0.50871102,2.21599620
7.53640000,0.48742791,2.16931000
7.53668000,0.52731855,2.13604250
7.53696000,0.53180486,2.03472290
7.53724000,0.54500648,1.98062010
7.53752000,0.51768349,2.20617140
7.53780000,0.54045173,2.13726850
7.53808000,0.54380980,2.17449920
7.53836000,0.51198784,2.14680950
7.53864000,0.49089909,2.06860170
7.53892000,0.48981043,2.27053260
7.53920000,0.47128257,2.08004080
7.53948000,0.44668925,2.17818050
7.53976000,0.42835009,1.99162870
7.54004000,0.40531790,2.07296270
7.54032000,0.38152337,2.09774730
7.54060000,0.37584709,2.09746660
7.54088000,0.36298334,2.10713930
7.54116000,0.34985435,2.05677040
7.54144000,0.35281812,2.16740580
7.54172000,0.36430947,2.09474890
7.54200000,0.37185611,2.04492960
7.54228000,0.37009271,2.13222430
7.54256000,0.36315505,2.06179320
7.54284000,0.35259108,2.14626030
7.54312000,0.35230715,2.22679570
7.54340000,0.36941712,2.19469930
7.54368000,0.37922130,2.34992340
7.54396000,0.36971322,2.04886770
7.54424000,0.35953551,1.95577500
7.54452000,0.36214047,2.06751790
7.54480000,0.36048192,2.15663370
7.54508000,0.34799668,2.16877320
7.54536000,0.33221474,2.04261030
7.54564000,0.31364464,2.18856150
7.54592000,0.30608479,2.01201160
7.54620000,0.31529290,2.08426260
7.54648000,0.30356973,2.07269490
7.54676000,0.30446701,1.94544940
7.54704000,0.29857559,2.07363860
7.54732000,0.30675923,2.17054970
7.54760000,0.31373825,2.12677200
7.54788000,0.31976018,2.11844810
7.54816000,0.33704473,1.96527630
7.54844000,0.33980416,2.18363920
7.54872000,0.33487406,1.98646130
7.54900000,0.32289134,2.08493870
7.54928000,0.35006491,2.16658790
7.54956000,0.34941821,2.26478140
7.54984000,0.34811765,2.07922450
7.55012000,0.34046081,2.00956670
7.55040000,0.33800367,2.08453050
7.55068000,0.32864294,2.02914270
7.55096000,0.33111006,2.08126520
7.55124000,0.33244565,2.11791190
7.55152000,0.33655773,2.25357550
7.55180000,0.34550543,2.09665000
7.55208000,0.36722195,1.91357240
7.55236000,0.36989446,2.09420030
7.55264000,0.35452134,2.06547780
7.55292000,0.35802739,2.00398970
7.55320000,0.35751396,2.20001930
7.55348000,0.33974790,2.15580320
7.55376000,0.33239797,2.01066180
7.55404000,0.33372702,1.98334330
7.55432000,0.34791579,2.15130610
7.55460000,0.33718017,2.09229940
7.55488000,0.35333694,2.02901530
7.55516000,0.34895727,2.24387040
7.55544000,0.34276343,2.06778560
7.55572000,0.33631020,2.02492620
7.55600000,0.32760585,2.11258910
7.55628000,0.32362449,2.02071000
7.55656000,0.34094962,2.00861170
7.55684000,0.36317115,2.03417500
7.55712000,0.36573632,2.13371830
7.55740000,0.35866246,2.08889310
7.55768000,0.36535063,2.06642130
7.55796000,0.35300420,2.08834460
7.55824000,0.34735122,2.07936480
7.55852000,0.34236176,2.00317490
7.55880000,0.38270540,2.06996610
7.55908000,0.38126545,2.11436330
7.55936000,0.39066105,2.11068730
7.55964000,0.40384981,2.08248970
7.55992000,0.40865104,2.07663550
7.56020000,0.42144751,2.20016000
7.56048000,0.43075805,2.12867450
7.56076000,0.43684154,2.10033760
7.56104000,0.45422616,2.08058920
7.56132000,0.46791397,2.12935120
7.56160000,0.48475073,2.19961010
7.56188000,0.46428712,2.01976750
7.56216000,0.44458404,2.12718060
7.56244000,0.46038676,2.08697970
7.56272000,0.45134163,2.02316830
7.56300000,0.45752423,2.09597380
7.56328000,0.49040012,2.00752940
7.56356000,0.49334299,1.94654280
7.56384000,0.49034573,2.06425380
7.56412000,0.47097842,2.05267870
7.56440000,0.44498723,2.08671180
7.56468000,0.46422543,2.05131480
7.56496000,0.49123495,2.01826460
7.56524000,0.51876707,1.96920710
7.56552000,0.53726019,2.06343790
7.56580000,0.52801658,2.15594380
7.56608000,0.51774848,2.10754770
7.56636000,0.49403388,2.12444830
7.56664000,0.47552022,2.15580320
7.56692000,0.47294699,2.06982580
7.56720000,0.47118369,2.06125780
7.56748000,0.48230434,2.09964850
7.56776000,0.47363769,2.08385450
7.56804000,0.46384289,2.09624170
7.56832000,0.45561328,1.98375060
7.56860000,0.43967637,2.07432720
7.56888000,0.41563632,2.16099080
7.56916000,0.42349728,2.21750590
7.56944000,0.41874875,2.03730940
7.56972000,0.40858325,2.04819220
7.57000000,0.42944964,2.00264010
7.57028000,0.43360522,2.22911200
7.57056000,0.44443462,2.13712800
7.57084000,0.42625828,2.14558330
7.57112000,0.42077629,1.97532670
7.57140000,0.41847373,2.14707780
7.57168000,0.42185219,2.04138690
7.57196000,0.40193535,2.15226430
7.57224000,0.39620022,2.08004080
7.57252000,0.41873990,2.17572630
7.57280000,0.42800405,2.01011420
7.57308000,0.43616197,2.09638210
7.57336000,0.42140479,2.03064600
7.57364000,0.41728110,2.28543310
7.57392000,0.41793353,2.05730580
7.57420000,0.41723853,2.13481660
7.57448000,0.42085363,2.10918130
7.57476000,0.43988576,2.08766850
7.57504000,0.46144269,1.99773880
7.57532000,0.46490160,2.10237920
7.57560000,0.44617947,1.94246150
7.57588000,0.44548667,2.05581440
7.57616000,0.43279724,2.07228690
7.57644000,0.42673334,1.97288390
7.57672000,0.40636264,1.94233430
7.57700000,0.40091984,2.10156260
7.57728000,0.38341395,2.16180860
7.57756000,0.38064232,2.04342590
7.57784000,0.38734547,2.10646290
7.57812000,0.38293867,2.10687130
7.57840000,0.39471029,2.04138690
7.57868000,0.39109709,2.16276690
7.57896000,0.40247715,2.11164460
7.57924000,0.39114738,2.18500720
7.57952000,0.38890991,2.05893750
7.57980000,0.36999320,2.11899700
7.58008000,0.37777797,1.97994560
7.58036000,0.38125765,2.10550580
7.58064000,0.37829151,2.00644710
7.58092000,0.39378448,2.17394960
7.58120000,0.39787855,2.06615360
7.58148000,0.41389042,1.99230330
7.58176000,0.40025124,2.04546490
7.58204000,0.40344316,2.10250690
7.58232000,0.38670964,1.99122140
7.58260000,0.37172399,2.00276750
7.58288000,0.37961178,1.91723170
7.58316000,0.36517857,2.03227670
7.58344000,0.34520754,2.08317840
7.58372000,0.34764972,1.99203600
7.58400000,0.33707615,2.18760260
7.58428000,0.34890128,2.07555150
7.58456000,0.33955587,2.06519730
7.58484000,0.35267232,2.14680950
7.58512000,0.37431668,2.25179570
7.58540000,0.40004060,1.97355820
7.58568000,0.41621884,2.08493870
7.58596000,0.41007393,2.06397330
7.58624000,0.40099592,2.05090700
7.58652000,0.41721283,2.08044890
7.58680000,0.42703531,2.15553490
7.58708000,0.41424132,2.17135490
7.58736000,0.40984399,2.10223890
7.58764000,0.39678203,2.10019720
7.58792000,0.38803102,2.00304760
7.58820000,0.38303855,1.98224890
7.58848000,0.38996531,1.99230330
7.58876000,0.40458800,2.03826500
7.58904000,0.40979289,2.03323220
7.58932000,0.41261665,2.07500310
7.58960000,0.45457942,2.06533760
7.58988000,0.43627534,2.10701170
7.59016000,0.43109592,2.08112490
7.59044000,0.41047485,1.98564680
7.59072000,0.41513907,2.06044180
7.59100000,0.41167759,2.03826500
7.59128000,0.44375097,2.10605450
7.59156000,0.43839296,2.11054690
7.59184000,0.45586090,2.17218570
7.59212000,0.45859528,2.05009130
7.59240000,0.46730727,2.04709620
7.59268000,0.49619142,2.01296670
7.59296000,0.50080938,2.10578650
7.59324000,0.48563633,2.05717830
7.59352000,0.49537235,2.05445040
7.59380000,0.48654030,2.09801530
7.59408000,0.48225027,2.11232110
7.59436000,0.47499997,2.00087050
7.59464000,0.49786005,2.12158850
7.59492000,0.48058276,2.05418280
7.59520000,0.47479411,2.05526620
7.59548000,0.48102414,2.06533760
7.59576000,0.49633736,1.95197250
7.59604000,0.56471916,2.01948730
7.59632000,0.57511414,2.16249860
7.59660000,0.55020846,2.08181370
7.59688000,0.53660427,1.87804990
7.59716000,0.52994663,1.90163090
7.59744000,0.50970422,2.02288810
7.59772000,0.51517966,2.03757700
7.59800000,0.51821131,2.09242690
7.59828000,0.50234638,1.95250660
7.59856000,0.48550083,2.02398360
7.59884000,0.50381127,2.01704200
7.59912000,0.50855517,2.08685210
7.59940000,0.54164570,2.00453720
7.59968000,0.51501272,1.91709190
7.59996000,0.50975937,1.92103110
7.60024000,0.48671236,1.92753790
7.60052000,0.49553613,1.87113160
7.60080000,0.49214347,1.95793710
7.60108000,0.50012367,2.06860170
7.60136000,0.51217169,1.95508830
7.60164000,0.54114721,2.00563220
7.60192000,0.54702428,2.02506630
7.60220000,0.53415090,1.99991570
7.60248000,0.50490150,1.89729980
7.60276000,0.50474521,2.01514440
7.60304000,0.48668523,2.05934550
7.60332000,0.50144059,2.00101050
7.60360000,0.49641077,1.92143770
7.60388000,0.51344461,1.92483090
7.60416000,0.50570812,2.01188430
7.60444000,0.50569008,1.95087890
7.60472000,0.49733978,1.86611820
7.60500000,0.51366581,2.11477180
7.60528000,0.51466247,2.02983060
7.60556000,0.53019834,1.87926860
7.60584000,0.49901919,2.17981680
7.60612000,0.47697531,2.03798470
7.60640000,0.44894702,2.05512600
7.60668000,0.43007364,1.88211240
7.60696000,0.41689559,1.96961420
7.60724000,0.42856652,2.06111750
7.60752000,0.43897728,1.94626310
7.60780000,0.44629374,2.01201160
7.60808000,0.43140870,1.93690580
7.60836000,0.47008396,1.95889100
7.60864000,0.50809547,2.16890110
7.60892000,0.49621019,2.10646290
7.60920000,0.50108341,2.05921800
7.60948000,0.49482572,2.09693070
7.60976000,0.47144347,2.07078210
7.61004000,0.48559060,2.02030250
7.61032000,0.51897955,2.01337420
7.61060000,0.50420520,2.11954590
7.61088000,0.50390223,1.89417550
7.61116000,0.48194364,2.00168530
7.61144000,0.46850338,1.97886400
7.61172000,0.44798021,1.92225110
7.61200000,0.41986554,2.00685450
7.61228000,0.40540300,2.02343580
7.61256000,0.42223039,2.15676150
7.61284000,0.43374360,2.05649000
7.61312000,0.43171180,1.92672450
7.61340000,0.41449775,2.07908420
7.61368000,0.42091405,2.04560510
7.61396000,0.44411943,2.01364160
7.61424000,0.43742514,2.14707780
7.61452000,0.42276443,1.98442510
7.61480000,0.44373374,1.92278480
7.61508000,0.42189493,2.12554630
7.61536000,0.40349399,2.09365170
7.61564000,0.42527392,1.96663740
7.61592000,0.43317879,1.87492700
7.61620000,0.42823743,1.89823960
7.61648000,0.47989778,1.97913130
7.61676000,0.47327006,1.92292460
7.61704000,0.44873613,1.96458940
7.61732000,0.42790925,2.09652240
7.61760000,0.43240605,1.90827450
7.61788000,0.41961602,2.07377890
7.61816000,0.40268902,2.05049910
7.61844000,0.37847415,2.00209270
7.61872000,0.36505492,1.96039180
7.61900000,0.35458676,1.87235020
7.61928000,0.34483736,1.93662620
7.61956000,0.33863522,1.96446220
7.61984000,0.36848769,1.97532670
7.62012000,0.34969305,1.80289760
7.62040000,0.33472249,1.90325680
7.62068000,0.31775938,1.93757960
7.62096000,0.32644314,1.91613890
7.62124000,0.31648248,2.00575950
7.62152000,0.32517893,1.91505890
7.62180000,0.31973664,1.98293610
7.62208000,0.30354656,1.98809040
7.62236000,0.32263896,1.99610930
7.62264000,0.33230263,1.91247970
7.62292000,0.33399781,1.98741580
7.62320000,0.34040451,1.89729980
7.62348000,0.32808866,1.97573390
7.62376000,0.31600443,1.93107130
7.62404000,0.30970924,2.06806610
7.62432000,0.32534464,1.87764360
7.62460000,0.33153943,1.85122100
7.62488000,0.33206430,1.79639690
7.62516000,0.33813924,1.96880000
7.62544000,0.34523167,2.00848430
7.62572000,0.36268060,1.94843740
7.62600000,0.35567506,1.95658900
7.62628000,0.35206427,1.96704450
7.62656000,0.33687713,1.91438550
7.62684000,0.32945154,1.95034480
7.62712000,0.32833423,1.99325800
7.62740000,0.34808514,1.87723740
7.62768000,0.35141637,1.90067830
7.62796000,0.36805175,1.97532670
7.62824000,0.38247217,2.03839250
7.62852000,0.37687421,1.84756730
7.62880000,0.38811489,1.73394920
7.62908000,0.36985358,2.05445040
7.62936000,0.35439205,2.01704200
7.62964000,0.35279382,2.06260920
7.62992000,0.37853244,1.93446520
7.63020000,0.36691805,1.83848500
7.63048000,0.35876859,1.84919110
7.63076000,0.39213796,1.75408410
7.63104000,0.40000655,1.90597520
7.63132000,0.39810620,1.85582670
7.63160000,0.39853632,2.01432930
7.63188000,0.39461728,1.93229150
7.63216000,0.40939220,1.86327540
7.63244000,0.38776302,1.87994150
7.63272000,0.38353026,1.87344180
7.63300000,0.37588043,1.74705920
7.63328000,0.38504811,1.90597520
7.63356000,0.37456528,2.01514440
7.63384000,0.38806473,1.88712770
7.63412000,0.39844380,1.97030120
7.63440000,0.39998122,2.03771710
7.63468000,0.38668459,1.99311800
7.63496000,0.37909687,1.76137600
7.63524000,0.37804287,1.92794460
7.63552000,0.37475505,1.81358210
7.63580000,0.36846304,1.91668530
7.63608000,0.36345792,1.85162700
7.63636000,0.36453052,1.81791750
7.63664000,0.35112441,1.84268340
7.63692000,0.35595988,1.85081500
7.63720000,0.34216099,1.82345790
7.63748000,0.33874763,1.95386740
7.63776000,0.36781307,1.90150390
7.63804000,0.38379728,1.90122440
7.63832000,0.39851971,1.91410600
7.63860000,0.39641096,1.88712770
7.63888000,0.41109725,1.85351740
7.63916000,0.39561080,1.92455130
7.63944000,0.37390401,1.91166660
7.63972000,0.35178048,2.04002350
7.64000000,0.36842144,1.84864560
7.64028000,0.35362874,1.99747140
7.64056000,0.33986043,1.89933190
7.64084000,0.33715622,1.84485250
7.64112000,0.32380546,1.86666400
7.64140000,0.31818244,1.85487500
7.64168000,0.34879610,1.78774350
7.64196000,0.35098717,1.69008010
7.64224000,0.33646125,1.98509960
7.64252000,0.32581824,1.85108140
7.64280000,0.32195370,2.01133670
7.64308000,0.30546521,1.89661390
7.64336000,0.30154789,1.82292540
7.64364000,0.31280911,1.95169280
7.64392000,0.31605208,1.87466040
7.64420000,0.31799439,1.83008950
7.64448000,0.32097052,1.85704480
7.64476000,0.31620823,1.78125780
7.64504000,0.30572054,1.80425360
7.64532000,0.29257465,1.92428440
7.64560000,0.27826013,1.72963490
7.64588000,0.27561535,1.94803050
7.64616000,0.26594366,1.89241030
7.64644000,0.26905210,1.90624190
7.64672000,0.25842684,1.89200390
7.64700000,0.25033224,2.02044260
7.64728000,0.23881683,1.84511890
7.64756000,0.25271243,1.89892550
7.64784000,0.25980467,1.99584200
7.64812000,0.27042342,1.73732760
7.64840000,0.28273225,1.84891200
7.64868000,0.29084221,1.77611550
7.64896000,0.30733312,1.87709770
7.64924000,0.30607680,1.87099200
7.64952000,0.31019959,2.07337080
7.64980000,0.30275933,1.90000510
7.65008000,0.28835170,2.06138520
7.65036000,0.27701913,1.91912500
7.65064000,0.26566907,2.02669680
7.65092000,0.25146338,1.76232560
7.65120000,0.25248576,1.79423020
7.65148000,0.25128832,1.92237810
7.65176000,0.25149279,1.84079350
7.65204000,0.25834618,1.79423020
7.65232000,0.26827032,1.92197150
7.65260000,0.26417938,1.93540580
7.65288000,0.26918607,1.88645480
7.65316000,0.29120016,1.85595350
7.65344000,0.28101785,1.93391860
7.65372000,0.27914788,1.83334860
7.65400000,0.27438564,1.86991310
7.65428000,0.27660607,1.92739810
7.65456000,0.28796349,1.84959710
7.65484000,0.28466268,1.97831690
7.65512000,0.28165923,1.80289760
7.65540000,0.28305028,1.93568550
7.65568000,0.28230176,1.81818380
7.65596000,0.28152342,1.86408760
7.65624000,0.28705164,1.84986350
7.65652000,0.30523315,1.81954030
7.65680000,0.30360085,1.89390880
7.65708000,0.31211519,1.71721320
7.65736000,0.32707583,1.87438120
7.65764000,0.32315929,1.87344180
7.65792000,0.30675124,1.99977560
7.65820000,0.28957652,1.79045460
7.65848000,0.29519108,1.77435510
7.65876000,0.30681297,1.95441420
7.65904000,0.33053065,1.80709250
7.65932000,0.32205620,1.84810010
7.65960000,0.31045615,1.73057110
7.65988000,0.29611869,1.97762980
7.66016000,0.28081429,1.87519360
7.66044000,0.26761530,1.84418020
7.66072000,0.25684607,1.89647420
7.66100000,0.28660351,2.00820420
7.66128000,0.28507154,1.87628530
7.66156000,0.29219257,1.87289600
7.66184000,0.28887623,1.93215170
7.66212000,0.27881708,1.82102360
7.66240000,0.27273156,1.95522810
7.66268000,0.26383874,1.84404070
7.66296000,0.25947261,1.84499210
7.66324000,0.26214439,1.80979220
7.66352000,0.26357935,2.01500430
7.66380000,0.26758604,1.85649910
7.66408000,0.26443131,1.88983240
7.66436000,0.26113971,1.93011800
7.66464000,0.25522419,1.87262940
7.66492000,0.25132456,1.97776970
7.66520000,0.26040906,1.80275820
7.66548000,0.26198933,1.81913460
7.66576000,0.25320297,1.86083890
7.66604000,0.28620891,1.86341500
7.66632000,0.27995459,1.72773730
7.66660000,0.26734019,1.95876380
7.66688000,0.25423495,1.92361080
7.66716000,0.24232729,1.89092450
7.66744000,0.24353459,1.82738850
7.66772000,0.25063146,1.91329280
7.66800000,0.26466803,1.90000510
7.66828000,0.27649351,1.76489580
7.66856000,0.27372688,1.82102360
7.66884000,0.28203705,1.90664850
7.66912000,0.31118027,1.85203300
7.66940000,0.32499697,1.79491440
7.66968000,0.31745322,1.84797320
7.66996000,0.32071862,1.89092450
7.67024000,0.35021036,1.68953660
7.67052000,0.35401032,1.76678240
7.67080000,0.35186167,1.96486920
7.67108000,0.35580528,1.78085250
7.67136000,0.34643208,1.83470560
7.67164000,0.33833925,1.71018170
7.67192000,0.33449182,1.91193340
7.67220000,0.32189914,1.89092450
7.67248000,0.30517877,1.91329280
7.67276000,0.30224956,1.79288720
7.67304000,0.30360085,1.94884430
7.67332000,0.30385570,1.81927400
7.67360000,0.31272362,1.85704480
7.67388000,0.32022383,1.83320910
7.67416000,0.31465216,1.87559980
7.67444000,0.32408917,1.74881850
7.67472000,0.32686983,1.81737240
7.67500000,0.31474586,1.92292460
7.67528000,0.30245778,1.89268970
7.67556000,0.30819458,1.83754650
7.67584000,0.29585798,1.89675360
7.67612000,0.30558924,1.90949410
7.67640000,0.31131232,1.78273980
7.67668000,0.30361606,1.74881850
